Date,open,high,low,close,volume
2025-05-07,149.1999969482422,154.14999389648438,145.75,148.0,23742840
2025-05-08,143.35000610351562,147.35000610351562,139.5500030517578,143.60000610351562,22583860
2025-05-09,142.10000610351562,145.64999389648438,140.89999389648438,144.0,15255340
2025-05-12,127.25,132.14999389648438,126.5,126.5999984741211,27343220
2025-05-13,125.5999984741211,126.1500015258789,119.44999694824219,120.80000305175781,23985740
2025-05-14,120.0,120.69999694824219,118.30000305175781,118.69999694824219,19373120
2025-05-15,120.19999694824219,121.1500015258789,116.5,118.25,22766680
2025-05-16,117.5,120.0,116.8499984741211,116.9000015258789,16879200
2025-05-19,121.8499984741211,121.94999694824219,116.30000305175781,116.69999694824219,24765780
2025-05-20,118.44999694824219,120.3499984741211,117.44999694824219,117.94999694824219,16974640
2025-05-21,120.6500015258789,124.0999984741211,116.0999984741211,122.80000305175781,30509600
2025-05-22,122.5,123.44999694824219,119.55000305175781,122.19999694824219,28093940
2025-05-23,128.0500030517578,128.4499969482422,124.0,125.80000305175781,33243940
2025-05-27,120.75,121.94999694824219,116.6500015258789,117.0,22006040
2025-05-28,116.3499984741211,118.94999694824219,115.4000015258789,118.5999984741211,16484940
2025-05-29,113.55000305175781,119.75,113.44999694824219,117.9000015258789,22330460
2025-05-30,118.44999694824219,123.5999984741211,117.5999984741211,118.6500015258789,25959760
2025-06-02,120.0,120.9000015258789,115.75,115.9000015258789,18383780
2025-06-03,115.75,116.3499984741211,112.30000305175781,113.19999694824219,16610880
2025-06-04,112.9000015258789,114.19999694824219,111.69999694824219,112.4000015258789,14752500
2025-06-05,111.5,116.30000305175781,109.69999694824219,114.94999694824219,28965460
2025-06-06,111.69999694824219,112.9000015258789,110.5,111.75,18940740
2025-06-09,111.6500015258789,112.3499984741211,110.25,111.3499984741211,14402980
2025-06-10,111.0999984741211,112.5,108.69999694824219,109.05000305175781,15235820
2025-06-11,108.3499984741211,111.69999694824219,107.5999984741211,110.30000305175781,21144160
2025-06-12,111.19999694824219,111.3499984741211,108.94999694824219,109.5999984741211,17800180
2025-06-13,113.44999694824219,114.5999984741211,110.8499984741211,113.80000305175781,30116300
2025-06-16,111.5999984741211,111.6500015258789,108.44999694824219,109.0999984741211,18301660
2025-06-17,110.75,113.0999984741211,109.75,112.3499984741211,17891240
2025-06-18,111.9000015258789,113.55000305175781,110.30000305175781,112.5,19887920
2025-06-20,110.5999984741211,115.30000305175781,109.80000305175781,114.1500015258789,19692980
2025-06-23,113.80000305175781,115.80000305175781,110.30000305175781,110.5999984741211,25653380
2025-06-24,107.4000015258789,107.80000305175781,105.0,105.55000305175781,16451180
2025-06-25,103.0,104.5999984741211,102.30000305175781,103.5,13692440
2025-06-26,102.30000305175781,103.4000015258789,100.44999694824219,100.69999694824219,13589540
2025-06-27,100.30000305175781,101.75,98.75,99.69999694824219,18066800
2025-06-30,98.0999984741211,99.30000305175781,97.25,97.8499984741211,11948680
2025-07-01,98.94999694824219,101.6500015258789,98.4000015258789,100.3499984741211,17809940
2025-07-02,100.8499984741211,100.94999694824219,98.25,98.30000305175781,15493180
2025-07-03,97.25,97.25,95.0999984741211,95.6500015258789,12419720
2025-07-07,97.05000305175781,99.05000305175781,96.6500015258789,97.80000305175781,17744180
2025-07-08,97.1500015258789,98.3499984741211,96.80000305175781,97.6500015258789,14744720
2025-07-09,96.6500015258789,97.3499984741211,94.94999694824219,95.6500015258789,16401480
2025-07-10,95.4000015258789,97.5,95.1500015258789,96.05000305175781,12744380
2025-07-11,97.4000015258789,98.0,96.05000305175781,96.8499984741211,15072060
2025-07-14,97.05000305175781,98.30000305175781,95.5,95.9000015258789,13871540
2025-07-15,93.9000015258789,95.69999694824219,93.55000305175781,95.6500015258789,17153880
2025-07-16,95.44999694824219,98.3499984741211,95.0999984741211,95.3499984741211,22175600
2025-07-17,95.0999984741211,95.5,92.9000015258789,93.0999984741211,16407060
2025-07-18,92.5999984741211,94.1500015258789,92.5,93.5,16246760
2025-07-21,93.1500015258789,93.1500015258789,91.19999694824219,92.0999984741211,15911720
2025-07-22,92.1500015258789,94.9000015258789,92.0999984741211,93.55000305175781,18302120
2025-07-23,93.0999984741211,94.5,92.3499984741211,92.3499984741211,17298860
2025-07-24,91.80000305175781,92.69999694824219,91.19999694824219,91.75,15184840
2025-07-25,92.0,92.30000305175781,90.6500015258789,91.25,13551100
2025-07-28,90.6500015258789,91.0999984741211,90.0,90.4000015258789,12938160
2025-07-29,89.25,91.30000305175781,88.5999984741211,90.8499984741211,18188820
2025-07-30,90.5,92.05000305175781,89.3499984741211,90.5,20937520
2025-07-31,87.5,92.5999984741211,87.44999694824219,92.0999984741211,25819980
2025-08-01,95.19999694824219,98.8499984741211,95.0999984741211,97.5999984741211,36714800
2025-08-04,94.94999694824219,95.05000305175781,92.1500015258789,92.25,23359080
2025-08-05,91.69999694824219,94.5,91.0999984741211,94.19999694824219,22758980
2025-08-06,93.80000305175781,94.0999984741211,90.44999694824219,90.6500015258789,23645200
2025-08-07,88.69999694824219,91.80000305175781,87.8499984741211,89.75,24443500
2025-08-08,89.4000015258789,89.5,87.30000305175781,87.4000015258789,20717020
